"1.9","1723.12","1721.1","1718.08","1729.84","1712.48","1715.62","1727.04","1720.99","1715.95","1713.26","1715.06","1716.96","1727.15","1705.98","1715.95","1722.78","1730.62","1730.18","1716.96","1717.63","1721.78","1720.77","1711.47","1716.85","1730.06","1695.46","1716.51","1717.86","1706.43","1712.82"
"2.0","1716.51","1722.11","1714.27","1727.82","1723.23","1732.75","1720.43","1710.58","1704.86","1714.27","1709.34","1728.83","1708.0","1725.02","1703.18","1707.55","1718.75","1729.62","1724.02","1706.32","1718.75","1719.76","1725.02","1722.78","1711.02","1727.6","1713.26","1720.43","1714.83","1726.14"
"2.1","1725.7","1719.76","1718.86","1714.5","1728.05","1696.69","1725.92","1726.93","1727.94","1719.65","1714.27","1695.23","1729.62","1720.43","1724.02","1711.25","1709.57","1715.5","1719.65","1707.44","1723.9","1709.9","1723.34","1719.2","1711.58","1713.94","1722.67","1706.21","1726.48","1722.45"
"2.2","1713.6","1725.36","1719.31","1718.08","1720.66","1725.92","1703.3","1716.4","1716.29","1716.18","1716.4","1723.23","1705.42","1725.47","1697.36","1691.98","1722.45","1722.67","1713.04","1713.94","1717.18","1711.58","1711.02","1716.62","1711.92","1726.59","1697.7","1724.69","1718.42","1726.7"
"2.3","1727.6","1725.81","1719.76","1716.4","1713.82","1721.1","1717.18","1727.38","1698.82","1709.68","1716.06","1715.5","1723.46","1722.34","1716.96","1713.26","1722.22","1716.62","1699.6","1724.24","1725.92","1711.58","1714.05","1716.4","1701.39","1708.9","1714.16","1708.45","1723.23","1707.44"
"2.4","1697.81","1694.56","1692.54","1702.18","1715.28","1714.05","1697.92","1711.58","1710.13","1705.09","1713.49","1713.94","1712.82","1684.82","1722.67","1716.06","1706.21","1705.31","1724.13","1701.73","1721.22","1695.9","1716.85","1704.19","1708.9","1713.6","1700.83","1721.89","1708.67","1710.46"
"2.5","1673.28","1677.2","1676.19","1674.62","1672.05","1676.42","1677.65","1684.7","1670.82","1680.0","1670.82","1679.66","1666.56","1672.94","1679.44","1678.77","1675.86","1680.9","1666.11","1672.05","1663.31","1673.95","1663.2","1673.62","1673.73","1666.45","1666.9","1681.9","1669.36","1657.49"
"2.6","1671.49","1674.4","1677.54","1655.47","1660.06","1673.28","1680.34","1661.18","1673.5","1691.09","1675.52","1679.55","1685.71","1667.34","1659.5","1660.96","1676.19","1679.78","1666.0","1690.42","1687.5","1659.84","1669.25","1676.19","1688.4","1680.67","1689.52","1659.17","1675.3","1683.81"
"2.7","1682.02","1685.49","1686.05","1670.26","1691.31","1681.68","1685.71","1640.8","1688.51","1687.73","1684.26","1679.89","1678.77","1685.38","1657.15","1650.88","1677.54","1682.58","1677.2","1686.61","1685.94","1685.49","1683.25","1684.7","1694.9","1683.14","1691.76","1678.77","1684.82","1687.28"
"2.8","1678.32","1657.94","1674.06","1711.47","1674.29","1677.09","1701.5","1670.82","1609.1","1674.85","1680.56","1676.3","1655.47","1668.46","1660.96","1656.37","1701.73","1673.28","1678.1","1674.96","1672.5","1715.62","1662.64","1671.82","1674.4","1675.63","1700.83","1668.58","1701.17","1669.25"
"2.9","1691.09","1668.46","1577.18","1686.72","1686.27","1684.48","1689.63","1688.4","1670.93","1682.69","1690.53","1649.31","1659.62","1691.87","1678.99","1685.82","1682.24","1675.86","1688.29","1687.17","1689.3","1673.62","1685.6","1677.42","1682.24","1694.67","1691.76","1671.38","1675.07","1638.78"
"3.0","1417.92","1688.62","1603.73","1710.35","1630.27","1691.09","1714.38","1680.0","1378.38","1678.99","1693.44","1650.43","1680.78","1655.92","1691.2","1677.09","1677.31","1683.02","1675.52","1671.94","1628.59","1686.5","1712.03","1679.33","1671.49","1673.06","1704.08","1679.33","1699.04","1375.02"
"3.1","148.736","1682.02","1669.7","1680.56","1639.68","1667.79","1672.94","1673.17","0.0","1681.01","1679.66","1684.48","1679.89","1672.27","1679.22","1683.81","1676.19","1669.58","1683.02","1676.64","1637.44","1679.78","1674.85","1674.06","1681.57","1678.43","1677.98","1676.3","1676.3","31.36"
"3.2","235.536","1695.34","1696.02","1710.13","1686.38","1692.66","1700.05","1695.46","0.0","1699.15","1691.54","1685.82","1701.06","1695.01","1696.8","1698.26","1694.22","1683.02","1704.08","1677.2","1693.55","1698.26","1690.42","1683.47","1710.24","1703.07","1676.64","1702.29","1691.2","55.776"
"3.3","321.776","1712.48","1724.58","1726.14","1725.7","1726.59","1713.38","1723.79","0.0","1719.54","1708.11","1715.62","1705.2","1726.48","1717.07","1722.67","1723.79","1714.5","1729.84","1685.38","1717.97","1707.55","1716.18","1725.7","1723.23","1717.18","1719.09","1722.45","1719.2","89.936"
"3.4","461.888","1732.08","1708.67","1711.92","1728.16","1715.17","1716.18","1712.59","0.0","1724.46","1720.88","1733.2","1724.02","1721.33","1715.17","1718.08","1720.54","1708.22","1714.38","1681.46","1712.26","1711.81","1711.36","1721.78","1731.86","1707.78","1720.99","1724.69","1729.06","135.856"
"3.5","680.624","1713.71","1706.21","1702.4","1717.07","1731.63","1726.26","1717.86","0.0","1716.74","1729.95","1725.81","1732.98","1729.95","1721.1","1723.46","1740.37","1715.28","1721.33","1684.82","1718.86","1718.98","1716.62","1716.4","1722.11","1726.26","1714.72","1729.17","1729.39","188.72"
"3.6","844.592","1732.19","1719.42","1731.3","1722.34","1720.88","1717.97","1727.82","0.0","1724.46","1728.27","1717.07","1724.91","1722.0","1727.38","1722.11","1732.98","1719.54","1724.35","1687.06","1719.54","1726.59","1733.31","1731.52","1720.21","1724.8","1710.46","1729.39","1724.58","258.272"
"3.7","1009.46","1727.26","1727.38","1715.62","1738.13","1722.56","1716.51","1731.74","0.0","1718.3","1720.1","1734.99","1731.41","1728.38","1730.85","1721.55","1723.68","1729.73","1714.38","1676.08","1729.73","1723.34","1723.23","1722.78","1729.5","1723.57","1717.74","1736.78","1722.34","326.928"
"3.8","1090.1","1727.26","1703.18","1708.67","1724.13","1714.61","1709.57","1715.95","0.0","1718.53","1724.91","1726.37","1701.73","1718.42","1704.42","1716.62","1728.05","1724.02","1708.11","1670.03","1714.27","1714.83","1728.5","1708.9","1735.66","1707.89","1712.14","1716.85","1712.48","421.904"
"3.9","1115.07","1719.65","1704.42","1720.99","1715.28","1703.07","1706.99","1717.97","0.0","1700.05","1718.75","1703.18","1711.7","1720.43","1714.83","1713.94","1709.68","1731.07","1726.26","1668.13","1721.89","1702.74","1713.49","1718.19","1700.27","1715.06","1714.72","1712.48","1705.98","472.08"
"4.0","1158.53","1714.16","1724.8","1700.83","1715.73","1694.22","1720.32","1702.51","1.344","1709.01","1704.42","1724.91","1723.79","1720.88","1720.21","1720.99","1705.54","1715.06","1721.89","1681.34","1729.5","1723.46","1706.66","1707.66","1713.15","1704.53","1701.5","1719.76","1707.1","519.344"
" ","1235.6714545454545","1705.3163636363636","1693.725","1705.7395454545454","1701.835","1703.6068181818182","1706.4168181818181","1702.6645454545455","907.5715454545457","1703.8513636363639","1704.8336363636363","1702.7400000000002","1703.185","1703.6872727272726","1701.565","1700.648181818182","1707.0786363636364","1704.7881818181816","1704.3754545454547","1688.2995454545453","1702.313636363636","1703.2659090909087","1704.197272727273","1703.1627272727276","1705.8104545454546","1703.1036363636363","1703.4527272727273","1704.946363636364","1705.4750000000001","1023.537090909091"
" ","0.9616933265858435","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999202194578606","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9715553306161128"
